Transaction_ID,Customer_ID,Name,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings
1057752,12384,"Robert Burton",Portsmouth,England,54021,UK,19,Male,Medium,Regular,4/22/2023,2023,April,9,133.67,1203.05,Books,HarperCollins,Non-Fiction,Good,Express,"Credit Card",Processing,3
3117195,12394,"Gregory Dixon",Portsmouth,England,54622,UK,19,Male,Medium,Regular,12/27/2023,2023,December,9,303.84,2734.58,"Home Decor",IKEA,Lighting,Good,Same-Day,"Debit Card",Processing,3
3489570,12402,"Theresa Harrington",Portsmouth,England,30090,UK,24,Male,Medium,Regular,6/10/2023,2023,June,8,263.37,2106.93,"Home Decor",IKEA,Furniture,Good,Express,"Credit Card",Processing,4
5891431,12406,"Mrs. Victoria Harrison",Portsmouth,England,12889,UK,24,Female,Medium,Regular,5/21/2023,2023,May,3,52.76,158.29,Books,"Penguin Books",Non-Fiction,Good,Same-Day,Cash,Pending,3
1999394,12407,"Christine Carroll",Portsmouth,England,53714,UK,24,Male,Medium,Regular,2/3/2024,2024,February,2,264.67,529.35,Electronics,Apple,Smartphone,Average,Same-Day,"Debit Card",Pending,2
4788052,12409,"Michael Cole",Portsmouth,England,90039,UK,21,Male,Medium,Regular,5/19/2023,2023,May,10,148.61,1486.13,Clothing,Zara,Jeans,Average,Same-Day,"Debit Card",Delivered,2
9732920,12423,"Melissa Benson",Portsmouth,England,30923,UK,19,Male,Medium,Regular,5/14/2023,2023,May,5,74.14,370.68,Books,"Random House",Literature,Average,Standard,Cash,Shipped,2
9627245,12427,"Ryan Hart",Portsmouth,England,90571,UK,19,Male,Medium,Regular,9/24/2023,2023,September,9,143.1,1287.9,Electronics,Apple,Laptop,Bad,Same-Day,"Credit Card",Shipped,1
5579876,12436,"Hector Mccann",Portsmouth,England,46666,UK,19,Male,Medium,Regular,8/15/2023,2023,August,10,492.19,4921.89,Grocery,Nestle,Coffee,Average,,"Credit Card",Shipped,2
6625056,12447,"Wesley Casey",Portsmouth,England,47352,UK,19,Male,Medium,Regular,10/26/2023,2023,October,1,235.42,235.42,Grocery,Nestle,Snacks,Good,Same-Day,"Credit Card",Processing,4
5409445,12458,"Elizabeth Morrow",Portsmouth,England,37569,UK,19,Male,Medium,Regular,10/22/2023,2023,October,4,362.68,1450.73,Grocery,Nestle,Snacks,Bad,Express,Cash,Delivered,1
2523703,12464,"Barbara Le",Portsmouth,England,88692,UK,24,Male,Medium,Regular,1/31/2024,2024,January,1,202.11,202.11,Electronics,Sony,Television,Good,Same-Day,Cash,Processing,3
4352907,12465,"Joshua Stein",Portsmouth,England,50499,UK,24,Female,Medium,Regular,6/30/2023,2023,June,10,496.83,4968.26,"Home Decor","Home Depot",Tools,Good,Express,"Credit Card",Processing,4
5179075,12468,"Mrs. Kimberly Jordan DVM",Portsmouth,England,9993,UK,21,Female,High,Regular,3/7/2023,2023,March,5,199.91,999.53,Clothing,Zara,Dress,Average,Express,PayPal,Pending,2
9848534,12478,"Justin Wood",Portsmouth,England,81458,UK,21,Female,Medium,Regular,1/2/2024,2024,January,2,53.24,106.47,Books,HarperCollins,Fiction,Average,Standard,"Debit Card",Delivered,2
3690366,12486,"David Shields",Portsmouth,England,98750,UK,24,Male,Medium,Regular,3/17/2023,2023,March,4,50,199.99,"Home Decor","Home Depot",Decorations,Excellent,Express,PayPal,Shipped,4
5127205,12500,"Scott James",Portsmouth,England,25681,UK,24,Male,Medium,Regular,3/29/2023,2023,March,2,209.22,418.45,Electronics,Sony,Television,Excellent,Express,Cash,Processing,4
2907327,12504,"Brandy Wilson",Portsmouth,England,26937,UK,24,Male,Medium,Regular,7/1/2023,2023,July,6,69.11,414.64,Grocery,Pepsi,Juice,Excellent,Standard,PayPal,Pending,5
3810291,12513,"Holly Smith",Portsmouth,England,87681,UK,21,Female,Medium,Regular,5/9/2023,2023,May,5,326.15,1630.76,Books,"Penguin Books",Fiction,Average,Express,"Credit Card",Pending,2
3711899,12514,"Sabrina Lucas",Portsmouth,England,92298,UK,19,Female,Medium,Regular,4/24/2023,2023,April,1,143.55,143.55,Clothing,Adidas,Jacket,Bad,Standard,PayPal,Pending,1
2559791,12520,"Michael Zamora",Portsmouth,England,45824,UK,21,Male,Medium,Regular,6/15/2023,2023,June,2,247.15,494.3,Books,"Random House",Fiction,Average,Standard,"Debit Card",Shipped,2
8699640,12524,"Kristin Hayden",Portsmouth,England,15246,UK,19,Male,Medium,Regular,5/12/2023,2023,May,1,63.02,63.02,Books,"Penguin Books",Fiction,Excellent,Same-Day,"Debit Card",Processing,4
7700928,12585,"Harold Mueller",Portsmouth,England,72288,UK,19,Male,Medium,Regular,4/22/2023,2023,April,3,284.41,853.23,"Home Decor","Bed Bath & Beyond",Kitchen,Excellent,Express,"Debit Card",Delivered,5
5132061,12588,"Kelsey Murphy",Portsmouth,England,32669,UK,21,Male,Medium,Regular,5/26/2023,2023,May,4,425.91,1703.63,Clothing,Zara,Shirt,Excellent,Express,Cash,Delivered,4
3332415,12594,"Amanda Flynn MD",Portsmouth,England,8833,UK,21,Male,Medium,Regular,2/13/2024,2024,February,2,163.31,326.62,Electronics,Sony,Headphones,Good,Standard,"Debit Card",Processing,4
8164996,12604,"Derek Patrick",Portsmouth,England,56265,UK,47,Male,Low,Regular,12/6/2023,2023,December,6,159.72,958.32,Grocery,Coca-Cola,Water,Average,Standard,"Debit Card",Pending,2
8382570,12608,"Kristen Clark",Portsmouth,England,37271,UK,24,Female,Medium,Regular,3/19/2023,2023,March,7,282.68,1978.78,"Home Decor","Bed Bath & Beyond",Bathroom,Average,Same-Day,"Debit Card",Pending,2
2616506,12633,"Norman Brown",Portsmouth,England,3571,UK,24,Male,Medium,Regular,1/28/2024,2024,January,4,13.86,55.42,Electronics,Samsung,Tablet,Excellent,Standard,"Credit Card",Delivered,4
8965910,12634,"Donna Whitaker",Portsmouth,England,46995,UK,24,Male,Medium,Regular,1/25/2024,2024,January,4,43.43,173.7,"Home Decor",IKEA,Furniture,Average,Standard,"Debit Card",Pending,2
6492688,12654,"Mike Alvarado",Portsmouth,England,55609,UK,19,Female,Medium,Regular,1/23/2024,2024,January,4,250.75,1003.02,"Home Decor","Home Depot",Furniture,Good,Standard,Cash,Delivered,4
5417806,12668,"James Golden",Portsmouth,England,40873,UK,19,Female,Medium,Regular,5/7/2023,2023,May,2,167.05,334.1,Books,HarperCollins,Thriller,Excellent,Same-Day,"Debit Card",Delivered,4
5399078,12682,"Daniel Jackson",Portsmouth,England,39417,UK,24,Female,Medium,Regular,8/11/2023,2023,August,2,413.53,827.06,Electronics,Samsung,Smartphone,Bad,Same-Day,PayPal,Pending,1
4504743,12689,"Jeremy Harrison",Portsmouth,England,99530,UK,24,Male,Medium,Regular,8/11/2023,2023,August,2,17.43,34.85,"Home Decor","Bed Bath & Beyond",Kitchen,Bad,Standard,Cash,Pending,1
2648846,12693,"Leslie Flynn",Portsmouth,England,54720,UK,19,Male,Medium,Regular,7/24/2023,2023,July,1,260.31,260.31,Electronics,Apple,Smartphone,Good,Express,"Credit Card",Delivered,4
6241347,12700,"Michael Flores",Portsmouth,England,97647,UK,21,Female,Medium,Regular,1/30/2024,2024,January,10,261.96,2619.62,Grocery,Nestle,Coffee,Average,Express,Cash,Shipped,2
4116947,12712,"Sally Preston",Portsmouth,England,20876,UK,19,Female,Medium,Regular,8/6/2023,2023,August,2,164.94,329.88,Grocery,Coca-Cola,Juice,Excellent,Express,PayPal,Delivered,4
6487337,12715,"Katherine Hansen",Portsmouth,England,69969,UK,21,Male,Medium,Regular,8/3/2023,2023,August,6,33.21,199.24,"Home Decor","Bed Bath & Beyond",Bathroom,Bad,Same-Day,Cash,Shipped,1
7473646,12719,"Andrew Bernard",Portsmouth,England,77166,UK,21,Female,High,Regular,11/29/2023,2023,November,9,171.89,1546.98,Books,"Penguin Books",Children's,Good,Express,PayPal,Delivered,3
9594387,12731,"Daniel Martin",Portsmouth,England,4250,UK,24,Male,Medium,Regular,5/20/2023,2023,May,1,285.65,285.65,Books,"Random House",Non-Fiction,Excellent,Express,Cash,Pending,5
2355700,12736,"Adam Jackson",Portsmouth,England,57730,UK,21,Male,Medium,Regular,10/12/2023,2023,October,8,270.99,2167.88,"Home Decor","Bed Bath & Beyond",Bathroom,Bad,Same-Day,"Debit Card",Pending,1
9974975,12771,"John Diaz",Portsmouth,England,76365,UK,21,Male,High,Regular,2/3/2024,2024,February,1,375.39,375.39,"Home Decor","Home Depot",Tools,Good,Standard,"Credit Card",Shipped,3
3015432,12790,"Nicole Diaz",Portsmouth,England,28558,UK,30,Female,Medium,Regular,3/21/2023,2023,March,6,479,2873.99,Grocery,Pepsi,Juice,Bad,Standard,"Debit Card",Shipped,1
7068213,12804,"Keith Ferguson",Portsmouth,England,37869,UK,24,Female,Medium,Regular,10/1/2023,2023,October,5,228.61,1143.07,Books,HarperCollins,Non-Fiction,Average,Same-Day,"Debit Card",Shipped,2
3405961,12814,"Daniel Velez",Portsmouth,England,45579,UK,24,Male,Medium,Regular,12/6/2023,2023,December,4,259,1036,Electronics,Samsung,Television,Good,Standard,"Debit Card",Pending,3
8214747,12816,"Ashley Howard",Portsmouth,England,68993,UK,19,Female,Medium,Regular,12/17/2023,2023,December,9,491.45,4423.08,Grocery,Pepsi,Juice,Excellent,Standard,"Debit Card",Delivered,4
5737822,12826,"Peter Woods",Portsmouth,England,87190,UK,21,Male,High,Regular,3/24/2023,2023,March,4,363.37,1453.49,Electronics,Apple,Smartphone,Excellent,Same-Day,"Debit Card",Shipped,4
8765923,12830,"Carolyn Erickson",Portsmouth,England,1483,UK,21,Male,Medium,Regular,2/10/2024,2024,February,8,236.45,1891.56,Grocery,Coca-Cola,Juice,Bad,Standard,"Credit Card",Delivered,1
6116577,12837,"Michael Lucero",Portsmouth,England,94702,UK,21,Male,Medium,Regular,1/24/2024,2024,January,8,340.07,2720.54,Books,"Random House",Fiction,Excellent,Standard,"Debit Card",Pending,4
8602708,12847,"Christopher Roberts",Portsmouth,England,68022,UK,19,Female,Medium,Regular,11/14/2023,2023,November,10,192.13,1921.25,Grocery,Nestle,Chocolate,Excellent,Standard,"Debit Card",Pending,4
6177882,12850,"Elizabeth Russell",Portsmouth,England,90331,UK,24,Female,Medium,Regular,10/31/2023,2023,October,9,101.62,914.59,Grocery,Pepsi,"Soft Drink",Average,Express,"Credit Card",Processing,2
8707272,12854,"Kristin Brown",Portsmouth,England,2692,UK,21,Female,Medium,Regular,1/2/2024,2024,January,7,313.33,2193.34,Clothing,Adidas,Jacket,Good,Express,PayPal,Shipped,4
2413350,12867,"Emily Kelly",Portsmouth,England,35849,UK,21,Female,Medium,Regular,8/11/2023,2023,August,5,450.4,2252,Electronics,Samsung,Tablet,Average,Same-Day,PayPal,Shipped,2
1617227,12873,"Alejandra Lane",Portsmouth,England,30858,UK,21,Female,Medium,Regular,10/30/2023,2023,October,4,493.26,1973.05,Clothing,Zara,Shirt,Good,Same-Day,"Debit Card",Pending,3
6902105,12881,"Veronica Patterson",Portsmouth,England,50681,UK,19,Male,Medium,Regular,7/12/2023,2023,July,10,439.3,4392.96,Grocery,Nestle,Chocolate,Average,Same-Day,"Debit Card",Delivered,2
7491247,12884,"Joseph Barnes",Portsmouth,England,10435,UK,40,Male,High,Regular,5/6/2023,2023,May,1,265.66,265.66,Books,"Penguin Books",Children's,Excellent,Same-Day,PayPal,Shipped,5
2076594,12893,"Kristina Curry",Portsmouth,England,19886,UK,24,Male,Medium,Regular,5/8/2023,2023,May,2,398.85,797.7,Books,"Random House",Fiction,Average,Standard,PayPal,Delivered,2
5569465,12894,"Teresa Cunningham",Portsmouth,England,98161,UK,24,Female,Medium,Regular,1/6/2024,2024,January,7,48.87,342.11,"Home Decor","Bed Bath & Beyond",Kitchen,Bad,Standard,"Debit Card",Shipped,1
5373923,12895,"Laurie Black",Portsmouth,England,41961,UK,24,Female,Medium,Regular,5/17/2023,2023,May,5,85.73,428.63,Grocery,Nestle,Coffee,Average,Standard,PayPal,Delivered,2
2576479,12905,"Heather Brown",Portsmouth,England,25976,UK,24,Male,Medium,Regular,7/17/2023,2023,July,9,382.82,3445.42,Grocery,Nestle,Snacks,Bad,Same-Day,"Credit Card",Pending,1
4580441,12911,"Chelsea Cummings",Portsmouth,England,27283,UK,69,Male,High,Regular,11/11/2023,2023,November,3,394.61,1183.82,Grocery,Nestle,Chocolate,Excellent,Express,PayPal,Processing,5
5195085,12915,"Kathryn Sheppard",Portsmouth,England,28165,UK,21,Female,Medium,Regular,5/4/2023,2023,May,8,384.04,3072.32,Books,"Random House",Non-Fiction,Good,Standard,Cash,Shipped,4
1174042,12929,"Frank Lam",Portsmouth,England,97546,UK,24,Female,Medium,Regular,9/24/2023,2023,September,4,41.31,165.22,Books,HarperCollins,Fiction,Excellent,Same-Day,"Credit Card",Delivered,5
7544190,12942,"Aaron Roberson",Portsmouth,England,65117,UK,24,Female,Medium,Regular,1/29/2024,2024,January,3,214.24,642.73,"Home Decor",IKEA,Decorations,Excellent,Same-Day,"Debit Card",Pending,5
3909377,12962,"Alex Sanchez",Portsmouth,England,75431,UK,24,Female,Medium,Regular,12/23/2023,2023,December,5,39.39,196.97,Books,"Penguin Books",Non-Fiction,Excellent,Same-Day,"Credit Card",Pending,4
4001994,12964,"Samantha Perry",Portsmouth,England,59448,UK,19,Female,Medium,Regular,9/20/2023,2023,September,4,138.44,553.74,"Home Decor",IKEA,Lighting,Bad,Express,Cash,Delivered,1
1657222,12975,"Brett Blake",Portsmouth,England,1499,UK,24,Male,Medium,Regular,4/19/2023,2023,April,3,234.51,703.54,Clothing,Nike,Shoes,Good,Standard,Cash,Delivered,3
9032108,12979,"Vincent Frazier",Portsmouth,England,27775,UK,21,Male,Medium,Regular,8/12/2023,2023,August,7,141.63,991.39,Grocery,Nestle,Chocolate,Excellent,Express,Cash,Delivered,5
3294589,12996,"Brian White",Portsmouth,England,75531,UK,24,Male,Medium,Regular,3/12/2023,2023,March,10,78.67,786.71,Books,"Penguin Books",Children's,Bad,Express,PayPal,Shipped,1
3390196,13000,"Joseph Davis",Portsmouth,England,55643,UK,21,Male,High,Regular,5/5/2023,2023,May,9,497.1,4473.94,Electronics,Sony,Headphones,Good,Standard,Cash,Processing,4
2000240,13006,"Melissa Pace",Portsmouth,England,11011,UK,19,Female,Medium,Regular,6/7/2023,2023,June,10,106.83,1068.29,Clothing,Zara,Jeans,Bad,Same-Day,PayPal,Delivered,1
4993238,13012,"Megan Porter",Portsmouth,England,76709,UK,21,Female,Medium,Regular,12/30/2023,2023,December,8,192.82,1542.55,"Home Decor",IKEA,Decorations,Excellent,Same-Day,PayPal,Shipped,5
9471652,13020,"Benjamin Mcguire",Portsmouth,England,83299,UK,19,Male,Medium,Regular,9/2/2023,2023,September,2,483.03,966.06,Books,"Penguin Books",Children's,Good,Same-Day,PayPal,Processing,3
4949564,13030,"Justin Edwards",Portsmouth,England,62655,UK,24,Female,Medium,Regular,11/10/2023,2023,November,1,182.8,182.8,Books,"Random House",Non-Fiction,Excellent,Same-Day,"Debit Card",Processing,4
1941693,13046,"Kevin Holt",Portsmouth,England,29375,UK,21,Male,High,Regular,5/22/2023,2023,May,4,55.95,223.78,Grocery,Pepsi,"Soft Drink",Excellent,Standard,"Debit Card",Processing,5
1982178,13052,"Rebecca Wyatt",Portsmouth,England,78594,UK,24,Male,Medium,Regular,4/26/2023,2023,April,4,398.97,1595.88,Grocery,Pepsi,"Soft Drink",Good,Standard,Cash,Pending,3
5323213,13057,"Danielle Hubbard",Portsmouth,England,97940,UK,24,Male,Medium,Regular,8/23/2023,2023,August,5,484.73,2423.64,Electronics,Samsung,Television,Good,Standard,"Credit Card",Delivered,4
3402904,13068,"Rebecca Wolfe",Portsmouth,England,77036,UK,21,Male,Medium,Regular,11/18/2023,2023,November,1,432.14,432.14,Clothing,Nike,Shoes,Excellent,Express,Cash,Shipped,4
8336265,13081,"Carolyn Johnson",Portsmouth,England,48763,UK,29,Female,Medium,Regular,1/31/2024,2024,January,7,196.22,1373.53,"Home Decor","Home Depot",Tools,Bad,Express,PayPal,Processing,1
5821981,13082,"Tami Bennett",Portsmouth,England,99305,UK,68,Male,High,Regular,9/24/2023,2023,September,3,194.05,582.15,Clothing,Nike,Shorts,Average,Express,"Debit Card",Shipped,2
4128954,13084,"Thomas Pena",Portsmouth,England,90511,UK,21,Male,High,Regular,1/27/2024,2024,January,4,229.59,918.35,Books,"Random House",Fiction,Average,Standard,Cash,Shipped,2
6734719,13105,"Hannah Johnson",Portsmouth,England,55737,UK,24,Female,Medium,Regular,9/5/2023,2023,September,1,226.8,226.8,"Home Decor","Home Depot",Decorations,Excellent,Same-Day,Cash,Pending,4
6845148,13111,"Robin Ingram",Portsmouth,England,20848,UK,19,Male,Medium,Regular,5/14/2023,2023,May,6,326.44,1958.61,Electronics,Apple,Smartphone,Good,Standard,Cash,Shipped,4
5218989,13113,"Sara Lowe",Portsmouth,England,56240,UK,34,Male,High,Regular,2/16/2024,2024,February,6,418.65,2511.93,Electronics,Sony,Headphones,Good,Express,Cash,Shipped,3
9403652,13116,"Cheryl George",Portsmouth,England,74480,UK,19,Male,Medium,Regular,4/1/2023,2023,April,8,263.41,2107.24,Grocery,Nestle,Coffee,Bad,Same-Day,PayPal,Delivered,1
2968919,13118,"Diana Calhoun",Portsmouth,England,76514,UK,19,Female,Medium,Regular,10/17/2023,2023,October,7,171.24,1198.65,Grocery,Coca-Cola,Water,Average,Standard,"Credit Card",Delivered,2
1795959,13119,"Sandra Davis",Portsmouth,England,31998,UK,21,Male,Medium,Regular,4/2/2023,2023,April,2,197.21,394.41,Grocery,Nestle,Snacks,Good,Express,PayPal,Pending,3
2387730,13127,"Erica Matthews",Portsmouth,England,82139,UK,21,Male,High,Regular,1/15/2024,2024,January,4,147.53,590.12,Books,"Random House",Fiction,Bad,Standard,Cash,Delivered,1
9165352,13151,"Kimberly Edwards",Portsmouth,England,56953,UK,19,Male,Medium,Regular,12/23/2023,2023,December,4,377.99,1511.97,Grocery,Coca-Cola,Juice,Average,Standard,Cash,Processing,2
5355960,13153,"Elizabeth Smith",Portsmouth,England,96956,UK,19,Female,Medium,Regular,9/30/2023,2023,September,10,10.44,104.42,Grocery,Pepsi,Water,Average,Same-Day,"Credit Card",Delivered,2
1830702,13168,"Robert Williams",Portsmouth,England,96865,UK,24,Female,Medium,Regular,4/24/2023,2023,April,9,15.38,138.41,Books,"Penguin Books",Non-Fiction,Bad,Same-Day,PayPal,Delivered,1
4232058,13173,"Justin Higgins",Portsmouth,England,5184,UK,24,Male,Medium,Regular,1/24/2024,2024,January,3,347.26,1041.77,Books,"Random House",Literature,Excellent,Standard,"Credit Card",Pending,4
8233379,13176,"Maria Gibson",Portsmouth,England,89193,UK,21,Male,High,Regular,9/1/2023,2023,September,1,451.37,451.37,Clothing,Adidas,Jacket,Bad,Standard,"Debit Card",Shipped,1
4875555,13186,"Frederick Smith",Portsmouth,England,27138,UK,21,Female,Medium,Regular,1/12/2024,2024,January,6,449.96,2699.78,Books,"Random House",Non-Fiction,Average,Express,PayPal,Processing,2
9477974,13196,"Rebecca Ramos",Portsmouth,England,8615,UK,24,Male,Medium,Regular,4/9/2023,2023,April,9,380.62,3425.62,Grocery,Pepsi,Juice,Excellent,Standard,"Credit Card",Delivered,5
9379863,13205,"Rachel Hines",Portsmouth,England,24233,UK,21,Male,Medium,Regular,5/8/2023,2023,May,4,77.08,308.33,Grocery,Pepsi,Juice,Bad,Standard,PayPal,Shipped,1
7267299,13206,"Shelly Peterson",Portsmouth,England,30244,UK,21,Female,Medium,Regular,5/5/2023,2023,May,1,254.83,254.83,Clothing,Adidas,Shoes,Good,Standard,"Credit Card",Pending,4
7787420,13222,"Aaron Wallace",Portsmouth,England,80684,UK,61,Male,High,Regular,11/18/2023,2023,November,10,242.53,2425.3,"Home Decor","Home Depot",Tools,Bad,Same-Day,Cash,Pending,1
3082694,13230,"Rebecca Shaw",Portsmouth,England,39287,UK,21,Male,Medium,Regular,7/18/2023,2023,July,4,18.5,73.98,Electronics,Samsung,Smartphone,Bad,Standard,Cash,Shipped,1
2885243,13256,"Robert Lee",Portsmouth,England,35346,UK,18,Male,Medium,Regular,7/2/2023,2023,July,5,160.82,804.1,Grocery,Pepsi,Juice,Bad,Standard,Cash,Processing,1
6776851,13260,"Destiny Harper",Portsmouth,England,25498,UK,24,Male,Medium,Regular,1/15/2024,2024,January,8,85.44,683.49,Grocery,Pepsi,Juice,Excellent,Standard,"Credit Card",Shipped,4
6526977,13262,"Carl Krueger",Portsmouth,England,29269,UK,21,Female,Medium,Regular,12/12/2023,2023,December,2,465.9,931.8,"Home Decor","Home Depot",Decorations,Good,Standard,"Debit Card",Pending,3
6471367,13265,"Victoria Mclaughlin",Portsmouth,England,84110,UK,40,Female,Medium,Regular,9/20/2023,2023,September,10,192.71,1927.12,Grocery,Nestle,Chocolate,Excellent,Standard,PayPal,Delivered,4
1334070,13284,"Paul Mccoy",Portsmouth,England,29170,UK,24,Female,Medium,Regular,11/3/2023,2023,November,10,101.7,1017.01,Clothing,Adidas,T-shirt,Bad,Standard,Cash,Shipped,1
2916656,13286,"Greg Clark",Portsmouth,England,83914,UK,21,Male,High,Regular,2/2/2024,2024,February,3,346.24,1038.72,Electronics,Samsung,Smartphone,Excellent,Standard,"Credit Card",Pending,5
3010117,13288,"Charles Cortez",Portsmouth,England,71041,UK,24,Male,Medium,Regular,3/28/2023,2023,March,1,438.35,438.35,Clothing,Zara,Jeans,Bad,Standard,Cash,Processing,1
8068718,13296,"Kara Wong",Portsmouth,England,71968,UK,19,Male,Medium,Regular,11/12/2023,2023,November,4,255.52,1022.09,Electronics,Sony,Headphones,Average,Express,"Debit Card",Delivered,2
9471982,13320,"Patricia Oneal",Portsmouth,England,73197,UK,24,Male,Medium,Regular,7/19/2023,2023,July,4,315.28,1261.13,Clothing,Nike,T-shirt,Good,Same-Day,PayPal,Shipped,3
8086573,13322,"Barbara Barrett",Portsmouth,England,86181,UK,21,Male,High,Regular,11/27/2023,2023,November,4,97.99,391.98,Electronics,Apple,Tablet,Average,Same-Day,PayPal,Delivered,2
8404146,13331,"Kari Clark",Portsmouth,England,33860,UK,19,Male,Medium,Regular,4/11/2023,2023,April,8,227.08,1816.61,Clothing,Adidas,Shoes,Bad,Express,PayPal,Shipped,1
7410424,13333,"Anthony Soto",Portsmouth,England,54462,UK,19,Female,Medium,Regular,10/23/2023,2023,October,9,110.45,994.03,Grocery,Pepsi,Water,Good,Standard,"Credit Card",Delivered,4
9237534,13335,"Zachary Baker",Portsmouth,England,48508,UK,21,Female,Medium,Regular,9/10/2023,2023,September,3,305.98,917.95,"Home Decor","Bed Bath & Beyond",Kitchen,Average,Express,Cash,Pending,2
2092136,13359,"Justin Robinson",Portsmouth,England,19290,UK,21,Male,Medium,Regular,3/18/2023,2023,March,10,240.63,2406.29,Grocery,Coca-Cola,Water,Excellent,Standard,"Debit Card",Delivered,4
4437121,13361,"Joel Wood",Portsmouth,England,71702,UK,24,Male,Medium,Regular,1/8/2024,2024,January,8,211.95,1695.6,Clothing,Adidas,Jacket,Good,Same-Day,PayPal,Delivered,4
2607060,13367,"Jake Wiley",Portsmouth,England,44892,UK,24,Male,Medium,Regular,12/17/2023,2023,December,5,143.71,718.57,"Home Decor","Bed Bath & Beyond",Bathroom,Excellent,Express,"Debit Card",Shipped,5
7003131,13376,"Sheri Benitez",Portsmouth,England,58957,UK,24,Female,Medium,Regular,2/18/2024,2024,February,5,326.86,1634.29,Electronics,Sony,Television,Bad,Standard,Cash,Delivered,1
7318293,13377,"Annette Miller",Portsmouth,England,85528,UK,21,Female,Medium,Regular,3/24/2023,2023,March,3,364.91,1094.74,Electronics,Sony,Television,Bad,Express,"Debit Card",Processing,1
4239107,13378,"Rachel Edwards",Portsmouth,England,7384,UK,21,Female,Medium,Regular,2/11/2024,2024,February,4,121.05,484.19,Books,"Penguin Books",Fiction,Bad,Express,"Debit Card",Delivered,1
5535009,13382,"Kimberly Rivera",Portsmouth,England,22475,UK,19,Male,Medium,Regular,11/25/2023,2023,November,6,326.81,1960.89,Electronics,Apple,Laptop,Bad,Same-Day,"Credit Card",Shipped,1
6653891,13392,"Jonathon Stark Jr.",Portsmouth,England,47046,UK,21,Male,Medium,Regular,7/17/2023,2023,July,4,208.79,835.16,Grocery,Pepsi,"Soft Drink",Average,Standard,PayPal,Processing,2
2067494,13405,"Damon Le",Portsmouth,England,96781,UK,21,Female,Medium,Regular,1/5/2024,2024,January,9,135.2,1216.81,Grocery,Pepsi,Juice,Average,Same-Day,"Debit Card",Pending,2
2310250,13407,"Amy Jones",Portsmouth,England,33654,UK,24,Male,Medium,Regular,9/12/2023,2023,September,10,79.54,795.36,Books,"Random House",Non-Fiction,Excellent,Standard,Cash,Delivered,4
1839678,13418,"Theodore Baldwin",Portsmouth,England,17835,UK,21,Female,Medium,Regular,3/12/2023,2023,March,7,28.84,201.89,"Home Decor","Home Depot",Decorations,Average,Same-Day,"Debit Card",Processing,2
8653486,13424,"Scott Gonzales",Portsmouth,England,50101,UK,24,Female,Medium,Regular,8/25/2023,2023,August,5,277.25,1386.24,Grocery,Nestle,Snacks,Good,Express,Cash,Shipped,3
7803586,13426,"Mr. Johnny Mueller MD",Portsmouth,England,48808,UK,21,Male,Medium,Regular,7/11/2023,2023,July,8,476.62,3812.99,Electronics,Samsung,Tablet,Good,Standard,"Debit Card",Delivered,4
7147486,13452,"Tracie Small",Portsmouth,England,58515,UK,24,Male,Medium,Regular,6/5/2023,2023,June,3,76.2,228.59,"Home Decor","Bed Bath & Beyond",Kitchen,Average,Standard,"Credit Card",Processing,2
5879553,13459,"Ricky Parker",Portsmouth,England,46114,UK,52,Male,Medium,Regular,1/5/2024,2024,January,1,431.12,431.12,Clothing,Adidas,Jacket,Excellent,Standard,"Credit Card",Shipped,4
1565219,13461,"Cynthia Chang",Portsmouth,England,85226,UK,19,Female,Medium,Regular,9/6/2023,2023,September,5,134.21,671.04,"Home Decor","Bed Bath & Beyond",Bedding,Good,Same-Day,Cash,Processing,4
2555771,13465,"Amber Rodriguez",Portsmouth,England,73127,UK,24,Female,Medium,Regular,5/17/2023,2023,May,4,33.92,135.7,Grocery,Pepsi,"Soft Drink",Bad,Same-Day,PayPal,Delivered,1
1449489,13476,"Natasha Singh",Portsmouth,England,41855,UK,24,Male,Medium,Regular,1/31/2024,2024,January,7,120.01,840.06,Electronics,Samsung,Television,Average,Same-Day,"Debit Card",Shipped,2
1203113,13479,"Michael Duke",Portsmouth,England,18493,UK,24,Female,Medium,Regular,10/6/2023,2023,October,5,381.4,1907.01,Clothing,Zara,Jeans,Good,Same-Day,PayPal,Delivered,4
8941119,13487,"Dawn Kennedy",Portsmouth,England,46035,UK,21,Female,Medium,Regular,11/27/2023,2023,November,8,128.35,1026.8,Grocery,Coca-Cola,Juice,Good,Same-Day,"Credit Card",Processing,4
6236672,13491,"Mary Fuller",Portsmouth,England,62223,UK,21,Male,High,Regular,2/19/2024,2024,February,5,60.71,303.53,Clothing,Adidas,T-shirt,Average,Same-Day,"Credit Card",Processing,2
4260274,13506,"Robert Graham II",Portsmouth,England,91589,UK,21,Female,Medium,Regular,6/20/2023,2023,June,8,122.06,976.48,Electronics,Samsung,Smartphone,Bad,Express,Cash,Pending,1
6366404,13508,"Harry Moreno",Portsmouth,England,2548,UK,24,Female,Medium,Regular,6/13/2023,2023,June,5,169.17,845.87,"Home Decor",IKEA,Lighting,Average,Same-Day,PayPal,Pending,2
